end_time,upper_back,lower_back,left_pelvis,right_pelvis,left_butt,right_butt,left_upper_thigh,right_upper_thigh,left_lower_thigh,right_lower_thigh,overall_rating,total_rating,normalized_rating,zscore_rating,minmax_rating,start_time,break_time,subject
7/13/2024 16:08,5,4,4,3,4,2,2,1,1,1,4,27,8.5,19.598,0.81,7/13/2024 15:49,0,A029
7/13/2024 16:28,5,5,4,3,4,3,1,1,1,1,4,28,9,20.804,0.857,7/13/2024 16:08,0,A029
7/13/2024 16:48,5,5,4,3,4,3,1,1,1,1,4,28,9,20.804,0.857,7/13/2024 16:28,0,A029
7/13/2024 16:55,5,5,3,3,3,2,1,1,1,1,4,25,7.5,17.186,0.714,7/13/2024 16:48,1,A029
7/13/2024 17:15,5,5,4,4,3,3,1,1,1,1,4,28,9,20.804,0.857,7/13/2024 16:55,0,A029
7/13/2024 17:35,5,5,4,4,4,3,2,1,1,1,4,30,10,23.216,0.952,7/13/2024 17:15,0,A029
7/13/2024 17:56,5,5,3,3,3,3,2,1,1,1,4,27,8.5,19.598,0.81,7/13/2024 17:35,0,A029
7/13/2024 18:16,5,6,4,3,4,3,2,2,1,1,5,31,10.5,24.422,1,7/13/2024 17:56,0,A029
7/13/2024 18:36,5,5,4,3,3,3,2,2,1,1,5,29,9.5,22.01,0.905,7/13/2024 18:16,0,A029
7/13/2024 18:55,6,5,3,3,3,3,2,2,1,1,5,29,9.5,22.01,0.905,7/13/2024 18:36,0,A029
7/13/2024 12:58,1,1,1,1,1,1,1,1,1,1,1,10,0,0,0,,0,A028
7/13/2024 13:18,1,1,1,1,1,1,1,1,1,1,1,10,0,0,0,7/13/2024 12:58,0,A028
7/13/2024 13:38,1,1,1,1,1,1,1,1,1,1,1,10,0,0,0,7/13/2024 13:18,0,A028
7/13/2024 13:58,1,1,1,1,1,1,1,1,1,1,1,10,0,0,0,7/13/2024 13:38,0,A028
7/13/2024 14:18,1,1,1,1,1,1,1,1,1,1,1,10,0,0,0,7/13/2024 13:58,0,A028
7/13/2024 14:38,1,1,1,1,1,1,1,1,1,1,1,10,0,0,0,7/13/2024 14:18,0,A028
7/13/2024 14:58,1,1,1,1,1,1,1,1,1,1,1,10,0,0,0,7/13/2024 14:38,0,A028
7/13/2024 15:03,1,1,1,1,1,1,1,1,1,1,1,10,0,0,0,7/13/2024 14:58,1,A028
7/13/2024 15:20,1,1,1,1,1,1,1,1,1,1,1,10,0,0,0,7/13/2024 15:03,0,A028
7/13/2024 15:44,1,1,1,1,1,1,1,1,1,1,1,10,0,0,0,7/13/2024 15:20,0,A028
7/13/2024 16:03,1,1,1,1,1,1,1,1,1,1,1,10,0,0,0,7/13/2024 15:44,0,A028
7/13/2024 16:23,1,1,1,1,1,1,1,1,1,1,1,10,0,0,0,7/13/2024 16:03,0,A028
7/13/2024 16:43,1,1,1,1,1,1,1,1,1,1,1,10,0,0,0,7/13/2024 16:23,0,A028
7/13/2024 17:04,1,2,1,1,1,1,1,1,1,1,1,11,0.5,1,0.5,7/13/2024 16:43,0,A028
7/13/2024 17:10,1,2,1,1,1,1,1,1,1,1,1,11,0.5,1,0.5,7/13/2024 17:04,1,A028
7/13/2024 17:30,1,2,1,1,1,1,1,1,1,1,1,11,0.5,1,0.5,7/13/2024 17:10,0,A028
7/13/2024 17:50,1,2,1,1,1,1,1,1,1,1,1,11,0.5,1,0.5,7/13/2024 17:30,0,A028
7/13/2024 18:10,2,2,1,1,1,1,1,1,1,1,1,12,1,2,1,7/13/2024 17:50,0,A028
7/13/2024 18:30,2,2,1,1,1,1,1,1,1,1,1,12,1,2,1,7/13/2024 18:10,0,A028
7/13/2024 18:52,2,2,1,1,1,1,1,1,1,1,1,12,1,2,1,7/13/2024 18:30,0,A028
7/13/2024 19:10,2,2,1,1,1,1,1,1,1,1,1,12,1,2,1,7/13/2024 18:52,0,A028
7/13/2024 13:10,1,3,2,2,2,2,1,1,1,1,2,16,0,-0.975,0,,0,A027
7/13/2024 13:30,1,3,3,3,3,3,1,1,1,1,2,20,0.19,-0.472,0.091,7/13/2024 13:10,0,A027
7/13/2024 13:50,3,3,3,3,3,3,1,1,1,1,2,22,0.286,-0.22,0.136,7/13/2024 13:30,0,A027
7/13/2024 14:10,5,4,4,4,4,4,3,3,3,3,4,37,1,1.667,0.477,7/13/2024 13:50,0,A027
7/13/2024 14:30,5,5,4,4,4,4,2,2,2,2,5,34,0.857,1.289,0.409,7/13/2024 14:10,0,A027
7/13/2024 14:50,6,6,5,5,5,5,4,4,4,4,5,48,1.524,3.051,0.727,7/13/2024 14:30,0,A027
7/13/2024 15:10,6,6,5,5,5,5,4,4,4,4,6,48,1.524,3.051,0.727,7/13/2024 14:50,0,A027
7/13/2024 15:16,4,4,3,3,3,3,2,2,2,2,4,28,0.571,0.535,0.273,7/13/2024 15:10,1,A027
7/13/2024 15:37,4,4,3,3,3,3,2,2,2,2,4,28,0.571,0.535,0.273,7/13/2024 15:16,0,A027
7/13/2024 15:56,4,4,4,4,4,4,2,2,2,2,4,32,0.762,1.038,0.364,7/13/2024 15:37,0,A027
7/13/2024 16:16,5,5,4,4,5,5,2,2,2,2,5,36,0.952,1.541,0.455,7/13/2024 15:56,0,A027
7/13/2024 16:36,5,5,4,4,4,4,2,2,2,2,5,34,0.857,1.289,0.409,7/13/2024 16:16,0,A027
7/13/2024 16:56,5,5,4,4,4,4,2,2,2,2,5,34,0.857,1.289,0.409,7/13/2024 16:36,0,A027
7/13/2024 17:16,5,5,4,4,4,4,3,3,3,3,5,38,1.048,1.793,0.5,7/13/2024 16:56,0,A027
7/13/2024 17:23,4,4,3,3,3,3,2,2,2,2,4,28,0.571,0.535,0.273,7/13/2024 17:16,1,A027
7/13/2024 17:43,5,5,4,4,4,4,3,3,3,3,5,38,1.048,1.793,0.5,7/13/2024 17:23,0,A027
7/13/2024 18:02,5,5,4,4,4,4,3,3,3,3,5,38,1.048,1.793,0.5,7/13/2024 17:43,0,A027
7/13/2024 18:23,6,6,5,5,5,5,4,4,4,4,6,48,1.524,3.051,0.727,7/13/2024 18:02,0,A027
7/13/2024 18:43,6,6,6,6,6,6,5,5,5,5,6,56,1.905,4.057,0.909,7/13/2024 18:23,0,A027
7/13/2024 19:02,6,6,6,6,6,6,5,5,5,5,6,56,1.905,4.057,0.909,7/13/2024 18:43,0,A027
7/13/2024 19:22,6,6,6,6,6,6,6,6,6,6,6,60,2.095,4.56,1,7/13/2024 19:02,0,A027
7/9/2024 12:09,1,1,1,1,1,1,1,1,1,1,1,10,0,0,0,,0,A026
7/9/2024 12:29,1,1,1,1,1,1,1,1,1,1,1,10,0,0,0,7/9/2024 12:09,0,A026
7/9/2024 12:50,1,1,1,1,1,1,1,1,1,1,1,10,0,0,0,7/9/2024 12:29,0,A026
7/9/2024 13:09,1,1,1,1,1,1,1,1,1,1,1,10,0,0,0,7/9/2024 12:50,0,A026
7/9/2024 13:29,1,1,1,1,1,1,1,1,1,1,1,10,0,0,0,7/9/2024 13:09,0,A026
7/9/2024 13:49,1,1,1,1,1,1,1,1,1,1,1,10,0,0,0,7/9/2024 13:29,0,A026
7/9/2024 14:09,1,1,1,1,1,1,1,1,1,1,1,10,0,0,0,7/9/2024 13:49,0,A026
7/9/2024 14:16,1,1,1,1,1,1,1,1,1,1,1,10,0,0,0,7/9/2024 14:09,1,A026
7/9/2024 14:36,1,1,1,1,1,1,1,1,1,1,1,10,0,0,0,7/9/2024 14:16,0,A026
7/9/2024 14:58,1,1,1,1,1,1,1,1,1,1,1,10,0,0,0,7/9/2024 14:36,0,A026
7/9/2024 15:16,1,1,1,1,1,1,1,1,1,1,1,10,0,0,0,7/9/2024 14:58,0,A026
7/9/2024 15:37,1,1,1,2,1,1,1,1,1,1,2,11,0.5,1,0.5,7/9/2024 15:16,0,A026
7/9/2024 15:56,1,1,1,2,1,1,1,1,1,1,2,11,0.5,1,0.5,7/9/2024 15:37,0,A026
7/9/2024 16:16,1,1,1,2,1,1,1,1,1,1,2,11,0.5,1,0.5,7/9/2024 15:56,0,A026
7/9/2024 16:21,1,1,1,2,1,1,1,1,1,1,2,11,0.5,1,0.5,7/9/2024 16:16,1,A026
7/9/2024 16:42,1,1,1,2,1,1,1,2,1,1,2,12,1,2,1,7/9/2024 16:21,0,A026
7/9/2024 17:02,1,1,1,2,1,1,1,2,1,1,2,12,1,2,1,7/9/2024 16:42,0,A026
7/9/2024 17:22,1,1,1,2,1,1,1,2,1,1,2,12,1,2,1,7/9/2024 17:02,0,A026
7/9/2024 17:42,1,1,1,2,1,1,1,2,1,1,2,12,1,2,1,7/9/2024 17:22,0,A026
7/9/2024 18:02,1,1,1,2,1,1,1,2,1,1,2,12,1,2,1,7/9/2024 17:42,0,A026
7/9/2024 18:22,1,1,1,2,1,1,1,2,1,1,2,12,1,2,1,7/9/2024 18:02,0,A026
7/9/2024 12:48,1,2,3,3,1,1,1,1,1,1,2,15,0.5,0.302,0.833,,0,A025
7/9/2024 13:09,1,1,2,3,1,1,1,1,2,3,2,16,1,1.508,1,7/9/2024 12:48,0,A025
7/9/2024 13:28,1,1,3,3,1,1,1,1,1,1,2,14,0,-0.905,0.667,7/9/2024 13:09,0,A025
7/9/2024 13:49,1,1,3,3,1,1,1,1,1,1,2,14,0,-0.905,0.667,7/9/2024 13:28,0,A025
7/9/2024 14:09,1,2,3,3,1,1,1,1,1,1,2,15,0.5,0.302,0.833,7/9/2024 13:49,0,A025
7/9/2024 14:28,1,1,3,3,1,1,1,1,1,1,2,14,0,-0.905,0.667,7/9/2024 14:09,0,A025
7/9/2024 14:48,1,1,2,2,1,1,1,1,1,1,2,12,-1,-3.317,0.333,7/9/2024 14:28,0,A025
7/9/2024 14:54,1,1,1,1,1,1,1,1,1,1,1,10,-2,-5.729,0,7/9/2024 14:48,1,A025
7/9/2024 15:14,1,1,2,2,1,1,1,1,1,1,2,12,-1,-3.317,0.333,7/9/2024 14:54,0,A025
7/9/2024 15:35,1,1,2,2,1,1,1,1,1,1,2,12,-1,-3.317,0.333,7/9/2024 15:14,0,A025
7/9/2024 15:55,1,1,3,3,1,1,1,1,1,1,2,14,0,-0.905,0.667,7/9/2024 15:35,0,A025
7/9/2024 16:15,1,1,3,3,1,1,1,1,2,2,2,16,1,1.508,1,7/9/2024 15:55,0,A025
